U5 amp,U5 ang,U8 amp,U8 ang,P5,Q5,P8,Q8,KS an,Time(0-10s),
0.96860585,48.64495811,0.996432003,53.88211846,0.342492511,0.178794233,-0.775779219,-0.114056183,Bus9,,
0.968580312,48.69040243,0.996403263,53.92872928,0.342365194,0.178862397,-0.775766859,-0.113987251,Bus9,,
0.968555305,48.7339833,0.996374962,53.9733718,0.342247508,0.178928609,-0.77575683,-0.113917393,Bus9,,
0.968530954,48.77571039,0.996347244,54.01604942,0.342140227,0.178992466,-0.775748912,-0.113846948,Bus9,,
0.96850737,48.8155936,0.996320244,54.0567673,0.342043969,0.179053609,-0.775742875,-0.113776245,Bus9,,
0.968484651,48.85364296,0.99629408,54.09553236,0.341959191,0.179111729,-0.775738483,-0.113705608,Bus9,,
0.968462879,48.88986852,0.996268856,54.13235312,0.341886187,0.179166565,-0.775735494,-0.113635344,Bus9,,
0.968442122,48.92428035,0.99624466,54.16723966,0.341825093,0.179217908,-0.775733666,-0.113565745,Bus9,,
0.968422434,48.95688841,0.996221563,54.20020347,0.341775887,0.179265603,-0.775732758,-0.113497082,Bus9,,
0.96840385,48.98770251,0.996199621,54.23125733,0.341738394,0.179309545,-0.775732533,-0.113429605,Bus9,,
0.968386393,49.01673227,0.996178871,54.2604152,0.341712296,0.179349685,-0.77573276,-0.113363538,Bus9,,
0.968370067,49.04398708,0.996159334,54.28769209,0.341697137,0.179386024,-0.77573322,-0.11329908,Bus9,,
0.968354865,49.0694761,0.996141013,54.3131039,0.341692335,0.179418613,-0.775733704,-0.113236399,Bus9,,
0.968340762,49.0932082,0.996123898,54.33666732,0.341697191,0.179447551,-0.775734016,-0.113175635,Bus9,,
0.968327721,49.11519197,0.99610796,54.35839967,0.341710905,0.179472981,-0.775733978,-0.113116898,Bus9,,
0.968315692,49.13543576,0.996093157,54.37831878,0.341732585,0.179495089,-0.775733428,-0.113060267,Bus9,,
0.968304614,49.15394763,0.996079433,54.39644283,0.341761264,0.1795141,-0.775732221,-0.113005789,Bus9,,
0.968294415,49.17073544,0.996066721,54.4127903,0.341795915,0.179530269,-0.775730236,-0.112953484,Bus9,,
0.968285013,49.18580681,0.996054939,54.42737974,0.341835462,0.179543885,-0.775727367,-0.112903341,Bus9,,
0.968276319,49.1991692,0.996044,54.44022977,0.341878799,0.17955526,-0.775723535,-0.112855318,Bus9,,
0.968268237,49.21082996,0.996033804,54.45135888,0.341924804,0.179564725,-0.775718678,-0.112809352,Bus9,,
0.968260667,49.22079634,0.996024248,54.46078542,0.34197235,0.17957263,-0.775712758,-0.112765349,Bus9,,
0.968253503,49.22907556,0.996015222,54.46852744,0.342020326,0.179579331,-0.775705755,-0.112723197,Bus9,,
0.96824664,49.23567488,0.996006611,54.47460267,0.342067646,0.179585193,-0.775697674,-0.11268276,Bus9,,
0.96823997,49.24060163,0.995998301,54.47902843,0.342113261,0.17959058,-0.775688535,-0.112643885,Bus9,,
0.968233385,49.2438633,0.995990174,54.48182158,0.342156178,0.179595853,-0.775678381,-0.112606403,Bus9,,
0.968226782,49.24546756,0.995982116,54.48299849,0.342195461,0.179601364,-0.775667269,-0.112570132,Bus9,,
0.968220058,49.24542237,0.995974013,54.48257502,0.342230251,0.179607451,-0.775655276,-0.112534879,Bus9,,
0.968213116,49.243736,0.995965755,54.48056647,0.342259766,0.179614437,-0.77564249,-0.112500446,Bus9,,
0.968205866,49.24041712,0.995957239,54.47698759,0.342283316,0.179622625,-0.775629014,-0.112466627,Bus9,,
0.968198221,49.23547481,0.995948367,54.4718526,0.342300304,0.179632292,-0.775614962,-0.112433217,Bus9,,
0.968190106,49.22891866,0.995939048,54.46517519,0.342310234,0.179643691,-0.775600456,-0.112400011,Bus9,,
0.96818145,49.22075878,0.995929199,54.45696857,0.342312711,0.179657044,-0.775585628,-0.112366807,Bus9,,
0.968172193,49.21100587,0.995918747,54.44724544,0.342307448,0.179672543,-0.775570612,-0.112333409,Bus9,,
0.968162285,49.19967124,0.995907628,54.43601812,0.34229426,0.179690348,-0.775555548,-0.112299632,Bus9,,
0.968151684,49.18676684,0.99589579,54.42329853,0.342273071,0.179710584,-0.775540576,-0.112265298,Bus9,,
0.968140359,49.17230532,0.995883189,54.40909829,0.342243904,0.179733343,-0.775525835,-0.112230245,Bus9,,
0.96812829,49.15629998,0.995869794,54.39342874,0.342206884,0.179758681,-0.775511463,-0.112194323,Bus9,,
0.968115466,49.13876487,0.995855584,54.37630106,0.34216223,0.179786621,-0.775497593,-0.112157399,Bus9,,
0.968101886,49.11971472,0.995840549,54.35772628,0.342110253,0.179817151,-0.775484352,-0.112119358,Bus9,,
0.968087558,49.09916499,0.995824691,54.33771541,0.342051343,0.179850229,-0.77547186,-0.1120801,Bus9,,
0.968072502,49.07713184,0.995808022,54.31627947,0.34198597,0.179885778,-0.775460228,-0.112039549,Bus9,,
0.968056744,49.05363213,0.995790562,54.29342957,0.341914669,0.179923696,-0.775449557,-0.111997644,Bus9,,
0.968040319,49.02868341,0.995772343,54.26917698,0.341838035,0.17996385,-0.775439937,-0.111954346,Bus9,,
0.968023272,49.00230384,0.995753407,54.24353324,0.341756715,0.180006085,-0.775431447,-0.111909636,Bus9,,
0.968005651,48.97451226,0.995733799,54.21651017,0.341671392,0.180050222,-0.77542415,-0.111863514,Bus9,,
0.967987514,48.94532804,0.995713578,54.18811994,0.341582784,0.180096063,-0.775418098,-0.111815998,Bus9,,
0.96796892,48.91477116,0.995692804,54.15837517,0.341491626,0.180143395,-0.775413331,-0.111767125,Bus9,,
0.967949936,48.88286205,0.995671545,54.12728895,0.341398668,0.180191991,-0.775409873,-0.111716951,Bus9,,
0.96793063,48.84962163,0.995649873,54.0948749,0.341304657,0.180241612,-0.775407733,-0.111665544,Bus9,,
0.967911074,48.81507124,0.995627865,54.06114718,0.341210335,0.180292016,-0.77540691,-0.111612992,Bus9,,
0.967891341,48.77923254,0.995605598,54.02612057,0.341116425,0.180342954,-0.775407386,-0.111559393,Bus9,,
0.967871504,48.74212755,0.995583151,53.98981047,0.341023626,0.180394177,-0.775409132,-0.111504857,Bus9,,
0.967851636,48.70377849,0.995560605,53.95223292,0.340932602,0.180445442,-0.775412107,-0.111449507,Bus9,,
0.967831808,48.66420782,0.995538038,53.91340462,0.340843977,0.180496506,-0.775416259,-0.111393471,Bus9,,
0.96781209,48.62343811,0.99551553,53.87334292,0.340758326,0.18054714,-0.775421524,-0.111336886,Bus9,,
0.967792549,48.58149204,0.995493154,53.83206584,0.340676173,0.180597122,-0.775427829,-0.111279892,Bus9,,
0.967773248,48.53839232,0.995470984,53.78959205,0.340597983,0.180646245,-0.775435092,-0.111222635,Bus9,,
0.967754246,48.49416165,0.995449087,53.74594081,0.340524157,0.180694318,-0.775443226,-0.111165258,Bus9,,
0.967735595,48.44882266,0.995427526,53.70113204,0.340455033,0.180741166,-0.775452135,-0.111107907,Bus9,,
0.967717344,48.40239788,0.995406358,53.65518619,0.34039088,0.180786634,-0.77546172,-0.111050724,Bus9,,
0.967699537,48.3549097,0.995385636,53.60812426,0.340331899,0.180830588,-0.775471877,-0.110993846,Bus9,,
0.967682208,48.30638031,0.995365405,53.55996776,0.340278222,0.180872913,-0.775482502,-0.110937406,Bus9,,
0.967665387,48.25683168,0.995345703,53.51073864,0.340229911,0.180913519,-0.775493486,-0.11088153,Bus9,,
0.967649098,48.20628554,0.99532656,53.46045924,0.34018696,0.180952338,-0.775504725,-0.110826334,Bus9,,
0.967633356,48.15476334,0.995308002,53.40915226,0.3401493,0.180989324,-0.775516113,-0.110771927,Bus9,,
0.967618171,48.10228621,0.995290045,53.35684069,0.340116798,0.181024453,-0.775527547,-0.110718405,Bus9,,
0.967603547,48.04887498,0.995272698,53.30354774,0.340089261,0.181057726,-0.775538929,-0.110665854,Bus9,,
0.967589479,47.99455015,0.995255963,53.2492968,0.340066443,0.181089161,-0.775550165,-0.110614348,Bus9,,
0.967575957,47.93933188,0.995239836,53.19411139,0.340048048,0.181118802,-0.775561167,-0.110563947,Bus9,,
0.967562966,47.88323999,0.995224304,53.13801506,0.340033734,0.181146708,-0.775571853,-0.1105147,Bus9,,
0.967550484,47.82629395,0.995209351,53.08103137,0.340023121,0.181172958,-0.775582148,-0.110466642,Bus9,,
0.967538486,47.76851289,0.995194952,53.02318381,0.340015795,0.181197648,-0.775591985,-0.110419795,Bus9,,
0.96752694,47.70991562,0.995181077,52.96449575,0.340011317,0.181220887,-0.775601306,-0.110374168,Bus9,,
0.967515811,47.65052062,0.995167694,52.9049904,0.340009226,0.181242799,-0.775610062,-0.110329756,Bus9,,
0.967505061,47.59034607,0.995154762,52.84469075,0.340009047,0.181263516,-0.775618212,-0.110286544,Bus9,,
0.967494649,47.52940987,0.995142241,52.78361952,0.340010297,0.181283183,-0.775625725,-0.110244505,Bus9,,
0.967484531,47.46772964,0.995130085,52.72179912,0.340012493,0.181301947,-0.775632578,-0.110203601,Bus9,,
0.967474661,47.40532275,0.995118246,52.65925163,0.340015156,0.181319965,-0.77563876,-0.110163782,Bus9,,
0.967464994,47.34220635,0.995106675,52.59599873,0.340017818,0.181337392,-0.775644265,-0.110124992,Bus9,,
0.967455483,47.2783974,0.995095323,52.53206172,0.340020025,0.181354386,-0.7756491,-0.110087165,Bus9,,
0.967446082,47.21391268,0.995084138,52.46746146,0.340021349,0.181371104,-0.775653278,-0.110050228,Bus9,,
0.967436744,47.14876881,0.995073069,52.40221836,0.340021385,0.181387697,-0.77565682,-0.110014104,Bus9,,
0.967427425,47.08298231,0.995062069,52.33635237,0.340019759,0.181404313,-0.775659754,-0.10997871,Bus9,,
0.967418084,47.01656959,0.995051089,52.269883,0.340016132,0.181421092,-0.775662116,-0.109943958,Bus9,,
0.96740868,46.94954698,0.995040083,52.20282924,0.340010203,0.181438166,-0.775663948,-0.109909761,Bus9,,
0.967399175,46.88193077,0.995029009,52.13520967,0.34000171,0.181455658,-0.775665294,-0.109876029,Bus9,,
0.967389536,46.81373724,0.995017826,52.06704235,0.339990436,0.181473677,-0.775666207,-0.109842673,Bus9,,
0.967379731,46.74498263,0.995006498,51.99834495,0.339976205,0.181492322,-0.77566674,-0.109809604,Bus9,,
0.967369735,46.67568322,0.994994992,51.92913465,0.339958889,0.181511678,-0.775666951,-0.109776737,Bus9,,
0.967359524,46.60585532,0.99498328,51.85942825,0.339938402,0.181531816,-0.775666899,-0.109743989,Bus9,,
0.967349079,46.53551527,0.994971339,51.78924214,0.339914705,0.181552794,-0.775666644,-0.109711283,Bus9,,
0.967338387,46.46467946,0.994959148,51.71859232,0.339887803,0.181574654,-0.775666246,-0.109678544,Bus9,,
0.967327437,46.39336437,0.994946693,51.64749448,0.339857743,0.181597423,-0.775665765,-0.109645708,Bus9,,
0.967316225,46.32158654,0.994933964,51.57596397,0.339824614,0.181621114,-0.775665258,-0.109612713,Bus9,,
0.967304748,46.24936257,0.994920955,51.50401586,0.339788543,0.181645725,-0.775664782,-0.109579507,Bus9,,
0.967293009,46.17670917,0.994907667,51.43166497,0.339749692,0.181671241,-0.77566439,-0.109546045,Bus9,,
0.967281016,46.10364308,0.994894103,51.35892588,0.339708258,0.181697633,-0.775664131,-0.109512289,Bus9,,
0.967268779,46.03018115,0.99488027,51.285813,0.339664466,0.181724859,-0.77566405,-0.109478211,Bus9,,
0.967256314,45.95634027,0.994866183,51.21234056,0.339618566,0.181752866,-0.77566419,-0.10944379,Bus9,,
0.967243636,45.88213739,0.994851857,51.13852268,0.339570831,0.181781589,-0.775664585,-0.109409014,Bus9,,
0.967230768,45.8075895,0.994837312,51.06437337,0.339521552,0.181810954,-0.775665266,-0.109373881,Bus9,,
0.967217733,45.73271363,0.99482257,50.98990656,0.339471031,0.18184088,-0.775666257,-0.109338395,Bus9,,
0.967204556,45.65752681,0.994807658,50.91513614,0.339419584,0.181871278,-0.775667579,-0.109302567,Bus9,,
0.967191265,45.58204606,0.994792605,50.84007599,0.339367528,0.181902051,-0.775669243,-0.109266419,Bus9,,
0.967177888,45.50628839,0.994777439,50.76473998,0.339315182,0.1819331,-0.775671257,-0.109229977,Bus9,,
0.967164456,45.43027077,0.994762194,50.68914199,0.339262863,0.181964322,-0.775673622,-0.109193275,Bus9,,
0.967151,45.35401008,0.994746901,50.61329594,0.339210881,0.181995613,-0.775676333,-0.109156352,Bus9,,
0.967137551,45.27752314,0.994731594,50.53721582,0.339159534,0.182026868,-0.775679379,-0.109119253,Bus9,,
0.967124139,45.20082665,0.994716308,50.46091564,0.339109108,0.182057983,-0.775682746,-0.109082027,Bus9,,
0.967110795,45.12393718,0.994701075,50.38440949,0.33905987,0.182088857,-0.775686411,-0.109044727,Bus9,,
0.967097548,45.04687115,0.994685929,50.30771154,0.339012068,0.18211939,-0.77569035,-0.10900741,Bus9,,
0.967084427,44.96964481,0.994670901,50.23083601,0.338965927,0.182149491,-0.775694532,-0.108970133,Bus9,,
0.967071459,44.89227421,0.994656022,50.1537972,0.338921648,0.18217907,-0.775698924,-0.108932956,Bus9,,
0.967058668,44.81477518,0.99464132,50.07660944,0.338879405,0.182208046,-0.775703488,-0.108895939,Bus9,,
0.967046077,44.73716334,0.994626823,49.99928715,0.338839345,0.182236345,-0.775708185,-0.108859142,Bus9,,
0.967033707,44.65945402,0.994612554,49.92184477,0.338801583,0.182263901,-0.775712973,-0.108822626,Bus9,,
0.967021575,44.58166231,0.994598536,49.84429675,0.33876621,0.182290657,-0.775717808,-0.108786446,Bus9,,
0.967009697,44.503803,0.994584788,49.76665759,0.338733281,0.182316565,-0.775722644,-0.108750659,Bus9,,
0.966998085,44.4258906,0.994571325,49.68894175,0.338702827,0.182341586,-0.775727437,-0.108715317,Bus9,,
0.966986749,44.3479393,0.994558161,49.61116367,0.338674847,0.182365692,-0.77573214,-0.108680468,Bus9,,
0.966975697,44.26996297,0.994545306,49.53333776,0.338649312,0.182388862,-0.775736709,-0.108646158,Bus9,,
0.96696493,44.19197516,0.994532766,49.45547832,0.338626166,0.182411088,-0.775741099,-0.108612428,Bus9,,
0.966954452,44.11398909,0.994520546,49.3775996,0.338605328,0.18243237,-0.77574527,-0.108579312,Bus9,,
0.966944259,44.03601764,0.994508646,49.29971572,0.338586694,0.182452717,-0.775749179,-0.108546841,Bus9,,
0.966934348,43.95807335,0.994497063,49.22184063,0.338570137,0.182472148,-0.775752789,-0.10851504,Bus9,,
0.96692471,43.88016844,0.994485792,49.14398817,0.33855551,0.182490689,-0.775756066,-0.108483929,Bus9,,
0.966915338,43.80231477,0.994474826,49.06617194,0.33854265,0.182508376,-0.775758977,-0.10845352,Bus9,,
0.966906219,43.72452388,0.994464153,48.98840538,0.338531381,0.182525249,-0.775761494,-0.108423823,Bus9,,
0.966897339,43.64680699,0.99445376,48.91070165,0.338521511,0.182541358,-0.775763592,-0.10839484,Bus9,,
0.966888684,43.56917499,0.994443632,48.83307369,0.338512841,0.182556756,-0.77576525,-0.108366568,Bus9,,
0.966880236,43.49163846,0.994433752,48.75553416,0.338505168,0.182571502,-0.775766453,-0.108338998,Bus9,,
0.966871976,43.4142077,0.994424102,48.67809543,0.338498281,0.182585659,-0.775767186,-0.108312117,Bus9,,
0.966863886,43.33689267,0.994414661,48.60076956,0.338491971,0.182599293,-0.775767442,-0.108285906,Bus9,,
0.966855946,43.2597031,0.994405408,48.52356831,0.338486029,0.182612472,-0.775767217,-0.108260343,Bus9,,
0.966848135,43.18264842,0.994396322,48.44650309,0.338480252,0.182625266,-0.77576651,-0.108235402,Bus9,,
0.966840432,43.10573782,0.994387379,48.36958496,0.338474441,0.182637743,-0.775765324,-0.108211052,Bus9,,
0.966832817,43.02898024,0.994378558,48.29282467,0.338468408,0.182649973,-0.775763668,-0.10818726,Bus9,,
0.96682527,42.95238439,0.994369835,48.21623257,0.338461976,0.182662025,-0.775761553,-0.108163989,Bus9,,
0.96681777,42.87595877,0.99436119,48.13981867,0.33845498,0.182673964,-0.775758992,-0.108141202,Bus9,,
0.966810298,42.79971168,0.994352599,48.06359264,0.338447269,0.182685853,-0.775756002,-0.108118859,Bus9,,
0.966802837,42.72365122,0.994344044,47.98756375,0.33843871,0.182697751,-0.775752605,-0.108096918,Bus9,,
0.96679537,42.64778533,0.994335503,47.91174096,0.338429186,0.182709714,-0.775748823,-0.10807534,Bus9,,
0.96678788,42.57212175,0.99432696,47.83613283,0.338418597,0.182721792,-0.775744679,-0.108054081,Bus9,,
0.966780355,42.49666811,0.994318397,47.76074762,0.338406863,0.18273403,-0.775740201,-0.108033102,Bus9,,
0.966772781,42.42143188,0.994309799,47.68559323,0.338393924,0.182746468,-0.775735415,-0.108012362,Bus9,,
0.966765147,42.34642038,0.994301154,47.61067724,0.338379738,0.18275914,-0.77573035,-0.107991823,Bus9,,
0.966757446,42.27164083,0.994292448,47.53600691,0.338364282,0.182772074,-0.775725035,-0.107971448,Bus9,,
0.96674967,42.19710032,0.994283674,47.46158921,0.338347554,0.182785289,-0.775719499,-0.107951201,Bus9,,
0.966741813,42.12280583,0.994274824,47.3874308,0.338329569,0.182798803,-0.775713771,-0.107931052,Bus9,,
0.966733872,42.04876424,0.994265891,47.31353809,0.338310359,0.182812623,-0.775707878,-0.107910971,Bus9,,
0.966725847,41.97498231,0.994256874,47.23991722,0.338289975,0.182826751,-0.775701849,-0.107890932,Bus9,,
0.966717736,41.90146674,0.99424777,47.16657409,0.338268481,0.182841184,-0.775695708,-0.107870911,Bus9,,
0.966709543,41.82822409,0.994238581,47.09351438,0.338245958,0.182855913,-0.775689482,-0.10785089,Bus9,,
0.966701272,41.75526085,0.994229308,47.02074353,0.338222497,0.182870922,-0.775683191,-0.107830854,Bus9,,
0.966692926,41.68258341,0.994219956,46.94826683,0.338198203,0.182886192,-0.775676858,-0.107810789,Bus9,,
0.966684515,41.61019806,0.994210532,46.87608936,0.338173188,0.182901697,-0.775670501,-0.107790687,Bus9,,
0.966676044,41.53811099,0.994201042,46.80421605,0.338147574,0.182917408,-0.775664135,-0.107770545,Bus9,,
0.966667525,41.46632828,0.994191496,46.73265166,0.338121489,0.182933293,-0.775657776,-0.10775036,Bus9,,
0.966658967,41.39485591,0.994181903,46.66140084,0.338095064,0.182949316,-0.775651432,-0.107730135,Bus9,,
0.966650381,41.32369974,0.994172276,46.5904681,0.338068434,0.182965437,-0.775645114,-0.107709877,Bus9,,
0.966641779,41.25286553,0.994162626,46.51985785,0.338041733,0.182981616,-0.775638826,-0.107689592,Bus9,,
0.966633174,41.18235888,0.994152967,46.44957439,0.338015095,0.182997812,-0.775632572,-0.107669294,Bus9,,
0.966624578,41.11218529,0.99414331,46.37962193,0.337988653,0.18301398,-0.775626353,-0.107648997,Bus9,,
0.966616003,41.04235012,0.994133671,46.31000461,0.337962533,0.183030078,-0.775620166,-0.107628717,Bus9,,
0.966607464,40.97285856,0.994124064,46.24072647,0.337936856,0.183046063,-0.775614007,-0.107608473,Bus9,,
0.966598971,40.90371567,0.994114501,46.1717915,0.337911736,0.183061892,-0.775607869,-0.107588285,Bus9,,
0.966590538,40.83492634,0.994104996,46.10320362,0.33788728,0.183077525,-0.775601743,-0.107568176,Bus9,,
0.966582176,40.7664953,0.994095563,46.03496666,0.337863585,0.183092923,-0.775595619,-0.107548168,Bus9,,
0.966573897,40.6984271,0.994086214,45.96708443,0.337840735,0.18310805,-0.775589485,-0.107528285,Bus9,,
0.96656571,40.63072611,0.994076961,45.89956064,0.337818805,0.18312287,-0.775583325,-0.10750855,Bus9,,
0.966557625,40.56339653,0.994067815,45.83239895,0.33779786,0.183137355,-0.775577126,-0.107488989,Bus9,,
0.966549651,40.49644235,0.994058786,45.76560296,0.337777948,0.183151475,-0.77557087,-0.107469624,Bus9,,
0.966541795,40.42986737,0.994049883,45.6991762,0.337759109,0.183165208,-0.775564541,-0.107450479,Bus9,,
0.966534063,40.36367518,0.994041113,45.6331221,0.337741368,0.183178534,-0.775558122,-0.107431575,Bus9,,
0.96652646,40.29786919,0.994032484,45.56744404,0.337724737,0.183191437,-0.775551594,-0.107412934,Bus9,,
0.966518991,40.23245257,0.994024001,45.50214531,0.337709216,0.183203905,-0.775544939,-0.107394576,Bus9,,
0.966511657,40.16742832,0.994015667,45.43722909,0.337694794,0.183215931,-0.775538141,-0.107376517,Bus9,,
0.966504461,40.10279919,0.994007485,45.37269848,0.337681447,0.183227512,-0.775531181,-0.107358775,Bus9,,
0.966497402,40.03856776,0.993999456,45.30855646,0.33766914,0.183238647,-0.775524044,-0.107341363,Bus9,,
0.96649048,39.97473636,0.993991581,45.2448059,0.337657827,0.183249344,-0.775516714,-0.107324292,Bus9,,
0.966483692,39.91130713,0.993983857,45.18144954,0.337647456,0.183259609,-0.775509177,-0.107307572,Bus9,,
0.966477035,39.848282,0.993976283,45.11849001,0.337637962,0.183269455,-0.775501418,-0.10729121,Bus9,,
0.966470505,39.78566272,0.993968854,45.05592977,0.337629276,0.183278898,-0.775493428,-0.107275211,Bus9,,
0.966464095,39.72345079,0.993961565,44.99377117,0.337621319,0.183287957,-0.775485194,-0.107259577,Bus9,,
0.966457802,39.66164755,0.993954411,44.93201636,0.337614011,0.183296653,-0.775476709,-0.107244306,Bus9,,
0.966451616,39.60025415,0.993947384,44.87066737,0.337607264,0.183305011,-0.775467965,-0.107229398,Bus9,,
0.966445531,39.53927153,0.993940478,44.80972604,0.33760099,0.183313058,-0.775458958,-0.107214846,Bus9,,
0.966439539,39.47870047,0.993933682,44.74919405,0.337595097,0.18332082,-0.775449684,-0.107200643,Bus9,,
0.96643363,39.41854156,0.993926989,44.6890729,0.337589493,0.183328328,-0.775440141,-0.107186781,Bus9,,
0.966427796,39.35879524,0.993920388,44.62936389,0.337584089,0.183335611,-0.77543033,-0.107173247,Bus9,,
0.966422028,39.29946178,0.993913871,44.57006817,0.337578793,0.183342702,-0.775420253,-0.107160029,Bus9,,
0.966416317,39.2405413,0.993907426,44.51118666,0.337573519,0.183349631,-0.775409914,-0.107147112,Bus9,,
0.966410653,39.18203378,0.993901044,44.45272012,0.337568184,0.18335643,-0.775399318,-0.107134481,Bus9,,
0.966405026,39.12393905,0.993894715,44.39466912,0.33756271,0.183363129,-0.775388472,-0.107122117,Bus9,,
0.966399429,39.06625683,0.993888428,44.33703403,0.337557023,0.183369758,-0.775377385,-0.107110004,Bus9,,
0.966393852,39.0089867,0.993882174,44.27981502,0.337551056,0.183376345,-0.775366066,-0.107098122,Bus9,,
0.966388287,38.95212812,0.993875943,44.22301211,0.33754475,0.183382917,-0.775354527,-0.107086452,Bus9,,
0.966382727,38.89568047,0.993869727,44.16662509,0.33753805,0.1833895,-0.775342778,-0.107074974,Bus9,,
0.966377164,38.83964302,0.993863517,44.1106536,0.337530913,0.183396118,-0.775330834,-0.10706367,Bus9,,
0.966371592,38.78401492,0.993857305,44.05509711,0.3375233,0.18340279,-0.775318708,-0.107052519,Bus9,,
0.966366005,38.72879527,0.993851084,43.99995489,0.337515182,0.183409537,-0.775306413,-0.107041503,Bus9,,
0.966360398,38.67398306,0.993844848,43.94522608,0.33750654,0.183416373,-0.775293964,-0.107030603,Bus9,,
0.966354766,38.61957723,0.993838592,43.89090963,0.337497361,0.183423312,-0.775281376,-0.107019801,Bus9,,
0.966349107,38.56557663,0.99383231,43.83700437,0.33748764,0.183430366,-0.775268664,-0.107009082,Bus9,,
0.966343417,38.51198005,0.993826,43.78350897,0.337477382,0.183437542,-0.775255842,-0.106998429,Bus9,,
0.966337694,38.45878622,0.993819658,43.73042196,0.337466599,0.183444846,-0.775242925,-0.106987828,Bus9,,
0.966331938,38.4059938,0.993813282,43.67774176,0.337455308,0.18345228,-0.775229925,-0.106977267,Bus9,,
0.966326148,38.35360141,0.993806872,43.62546666,0.337443536,0.183459843,-0.775216858,-0.106966733,Bus9,,
0.966320325,38.30160762,0.993800426,43.57359483,0.337431315,0.183467534,-0.775203734,-0.106956217,Bus9,,
0.96631447,38.25001092,0.993793946,43.52212437,0.337418683,0.183475347,-0.775190566,-0.10694571,Bus9,,
0.966308584,38.19880978,0.993787433,43.47105325,0.337405681,0.183483275,-0.775177366,-0.106935206,Bus9,,
0.966302671,38.14800261,0.993780889,43.42037939,0.337392357,0.183491309,-0.775164141,-0.1069247,Bus9,,
0.966296733,38.09758776,0.993774317,43.37010059,0.337378762,0.183499437,-0.775150902,-0.106914188,Bus9,,
0.966290775,38.04756356,0.99376772,43.32021463,0.337364948,0.183507647,-0.775137657,-0.106903668,Bus9,,
0.966284799,37.99792827,0.993761102,43.27071919,0.337350971,0.183515923,-0.775124411,-0.106893139,Bus9,,
0.966278812,37.9486801,0.993754467,43.22161191,0.337336887,0.183524251,-0.775111169,-0.106882604,Bus9,,
0.966272817,37.89981722,0.993747822,43.17289037,0.337322754,0.183532613,-0.775097937,-0.106872064,Bus9,,
0.966266819,37.85133773,0.99374117,43.12455214,0.337308628,0.183540993,-0.775084717,-0.106861524,Bus9,,
0.966260825,37.80323972,0.993734517,43.07659472,0.337294565,0.183549373,-0.775071511,-0.106850987,Bus9,,
0.966254838,37.75552117,0.993727869,43.02901558,0.337280619,0.183557735,-0.775058319,-0.106840461,Bus9,,
0.966248864,37.70818003,0.993721231,42.98181219,0.337266842,0.183566061,-0.775045141,-0.106829953,Bus9,,
0.96624291,37.66121421,0.993714609,42.93498195,0.337253283,0.183574333,-0.775031976,-0.106819469,Bus9,,
0.966236978,37.61462153,0.993708009,42.88852229,0.337239986,0.183582535,-0.77501882,-0.10680902,Bus9,,
0.966231075,37.56839977,0.993701437,42.84243059,0.337226994,0.183590651,-0.775005672,-0.106798613,Bus9,,
0.966225206,37.52254662,0.993694896,42.79670421,0.337214344,0.183598665,-0.774992526,-0.106788258,Bus9,,
0.966219374,37.47705974,0.993688393,42.75134052,0.337202067,0.183606562,-0.774979379,-0.106777964,Bus9,,
0.966213583,37.43193669,0.993681931,42.70633685,0.337190192,0.183614331,-0.774966224,-0.106767742,Bus9,,
0.966207837,37.387175,0.993675516,42.66169054,0.33717874,0.183621959,-0.774953057,-0.106757601,Bus9,,
0.966202139,37.34277209,0.99366915,42.61739888,0.337167728,0.183629437,-0.77493987,-0.106747549,Bus9,,
0.966196492,37.29872533,0.993662838,42.57345918,0.337157167,0.183636755,-0.774926659,-0.106737596,Bus9,,
0.966190898,37.25503204,0.993656581,42.52986872,0.337147064,0.183643908,-0.774913415,-0.106727751,Bus9,,
0.966185359,37.21168943,0.993650381,42.48662476,0.337137418,0.183650891,-0.774900133,-0.106718021,Bus9,,
0.966179874,37.16869466,0.993644242,42.44372454,0.337128225,0.183657701,-0.774886807,-0.106708413,Bus9,,
0.966174446,37.12604484,0.993638163,42.40116528,0.337119475,0.183664336,-0.774873429,-0.106698934,Bus9,,
0.966169075,37.08373697,0.993632145,42.35894417,0.337111154,0.183670796,-0.774859994,-0.10668959,Bus9,,
0.966163759,37.04176801,0.993626188,42.31705839,0.337103243,0.183677085,-0.774846497,-0.106680384,Bus9,,
0.966158497,37.00013485,0.993620291,42.27550507,0.337095719,0.183683205,-0.774832933,-0.106671321,Bus9,,
0.966153289,36.95883432,0.993614453,42.23428133,0.337088554,0.183689162,-0.774819296,-0.106662403,Bus9,,
0.966148133,36.91786316,0.993608673,42.19338423,0.337081719,0.183694963,-0.774805583,-0.106653632,Bus9,,
0.966143025,36.87721807,0.993602948,42.15281081,0.337075181,0.183700616,-0.77479179,-0.106645008,Bus9,,
0.966137964,36.83689571,0.993597276,42.11255808,0.337068905,0.183706131,-0.774777915,-0.106636531,Bus9,,
0.966132947,36.79689264,0.993591653,42.07262298,0.337062853,0.183711518,-0.774763956,-0.106628199,Bus9,,
0.966127969,36.75720542,0.993586077,42.03300244,0.337056987,0.183716789,-0.774749912,-0.10662001,Bus9,,
