Time;Voltage
28,19;1,039999972
28,2;1,039999972
28,21;1,039999972
28,22;1,039999973
28,23;1,039999973
28,24;1,039999973
28,25;1,039999973
28,26;1,039999974
28,27;1,039999974
28,28;1,039999974
28,29;1,039999974
28,3;1,039999975
28,31;1,039999975
28,32;1,039999975
28,33;1,039999975
28,34;1,039999975
28,35;1,039999976
28,36;1,039999976
28,37;1,039999976
28,38;1,039999976
28,39;1,039999977
28,4;1,039999977
28,41;1,039999977
28,42;1,039999977
28,43;1,039999978
28,44;1,039999978
28,45;1,039999978
28,46;1,039999978
28,47;1,039999978
28,48;1,039999979
28,49;1,039999979
28,5;1,039999979
28,51;1,039999979
28,52;1,03999998
28,53;1,03999998
28,54;1,03999998
28,55;1,03999998
28,56;1,03999998
28,57;1,039999981
28,58;1,039999981
28,59;1,039999981
28,6;1,039999981
28,61;1,039999982
28,62;1,039999982
28,63;1,039999982
28,64;1,039999982
28,65;1,039999982
28,66;1,039999983
28,67;1,039999983
28,68;1,039999983
28,69;1,039999983
28,7;1,039999983
28,71;1,039999984
28,72;1,039999984
28,73;1,039999984
28,74;1,039999984
28,75;1,039999985
28,76;1,039999985
28,77;1,039999985
28,78;1,039999985
28,79;1,039999985
28,8;1,039999986
28,81;1,039999986
28,82;1,039999986
28,83;1,039999986
28,84;1,039999986
28,85;1,039999987
28,86;1,039999987
28,87;1,039999987
28,88;1,039999987
28,89;1,039999987
28,9;1,039999988
28,91;1,039999988
28,92;1,039999988
28,93;1,039999988
28,94;1,039999988
28,95;1,039999989
28,96;1,039999989
28,97;1,039999989
28,98;1,039999989
28,99;1,039999989
29;1,03999999
29,01;1,03999999
29,02;1,03999999
29,03;1,03999999
29,04;1,03999999
29,05;1,03999999
29,06;1,039999991
29,07;1,039999991
29,08;1,039999991
29,09;1,039999991
29,1;1,039999991
29,11;1,039999992
29,12;1,039999992
29,13;1,039999992
29,14;1,039999992
29,15;1,039999992
29,16;1,039999992
29,17;1,039999993
29,18;1,039999993
29,19;1,039999993
29,2;1,039999993
29,21;1,039999993
29,22;1,039999993
29,23;1,039999994
29,24;1,039999994
29,25;1,039999994
29,26;1,039999994
29,27;1,039999994
29,28;1,039999994
29,29;1,039999994
29,3;1,039999995
29,31;1,039999995
29,32;1,039999995
29,33;1,039999995
29,34;1,039999995
29,35;1,039999995
29,36;1,039999996
29,37;1,039999996
29,38;1,039999996
29,39;1,039999996
29,4;1,039999996
29,41;1,039999996
29,42;1,039999996
29,43;1,039999997
29,44;1,039999997
29,45;1,039999997
29,46;1,039999997
29,47;1,039999997
29,48;1,039999997
29,49;1,039999997
29,5;1,039999997
29,51;1,039999998
29,52;1,039999998
29,53;1,039999998
29,54;1,039999998
29,55;1,039999998
29,56;1,039999998
29,57;1,039999998
29,58;1,039999998
29,59;1,039999999
29,6;1,039999999
29,61;1,039999999
29,62;1,039999999
29,63;1,039999999
29,64;1,039999999
29,65;1,039999999
29,66;1,039999999
29,67;1,04
29,68;1,04
29,69;1,04
29,7;1,04
29,71;1,04
29,72;1,04
29,73;1,04
29,74;1,04
29,75;1,04
29,76;1,040000001
29,77;1,040000001
29,78;1,040000001
29,79;1,040000001
29,8;1,040000001
29,81;1,040000001
29,82;1,040000001
29,83;1,040000001
29,84;1,040000001
29,85;1,040000001
29,86;1,040000001
29,87;1,040000002
29,88;1,040000002
29,89;1,040000002
29,9;1,040000002
29,91;1,040000002
29,92;1,040000002
29,93;1,040000002
29,94;1,040000002
29,95;1,040000002
29,96;1,040000002
29,97;1,040000002
29,98;1,040000002
29,99;1,040000003
30;1,040000003
30,01;1,040000003
30,02;1,040000003
30,03;1,040000003
30,04;1,040000003
30,05;1,040000003
30,06;1,040000003
30,07;1,040000003
30,08;1,040000003
30,09;1,040000003
30,1;1,040000003
30,11;1,040000003
30,12;1,040000003
30,13;1,040000003
30,14;1,040000004
30,15;1,040000004
30,16;1,040000004
30,17;1,040000004
30,18;1,040000004
30,19;1,040000004
30,2;1,040000004
30,21;1,040000004
30,22;1,040000004
30,23;1,040000004
30,24;1,040000004
30,25;1,040000004
30,26;1,040000004
30,27;1,040000004
30,28;1,040000004
30,29;1,040000004
30,3;1,040000004
30,31;1,040000004
30,32;1,040000004
30,33;1,040000005
30,34;1,040000005
30,35;1,040000005
30,36;1,040000005
30,37;1,040000005
30,38;1,040000005
30,39;1,040000005
30,4;1,040000005
30,41;1,040000005
30,42;1,040000005
30,43;1,040000005
30,44;1,040000005
30,45;1,040000005
30,46;1,040000005
30,47;1,040000005
30,48;1,040000005
30,49;1,040000005
30,5;1,040000005
30,51;1,040000005
30,52;1,040000005
30,53;1,040000005
30,54;1,040000005
30,55;1,040000005
30,56;1,040000005
30,57;1,040000005
30,58;1,040000005
30,59;1,040000005
30,6;1,040000005
30,61;1,040000005
30,62;1,040000005
30,63;1,040000005
30,64;1,040000005
30,65;1,040000005
30,66;1,040000005
30,67;1,040000005
30,68;1,040000006
30,69;1,040000006
30,7;1,040000006
30,71;1,040000006
30,72;1,040000006
30,73;1,040000006
30,74;1,040000006
30,75;1,040000006
30,76;1,040000006
30,77;1,040000006
30,78;1,040000006
30,79;1,040000006
30,8;1,040000006
30,81;1,040000006
30,82;1,040000006
30,83;1,040000006
30,84;1,040000006
30,85;1,040000006
30,86;1,040000006
30,87;1,040000006
30,88;1,040000006
30,89;1,040000006
30,9;1,040000006
30,91;1,040000006
30,92;1,040000006
30,93;1,040000006
30,94;1,040000006
30,95;1,040000006
30,96;1,040000006
30,97;1,040000006
30,98;1,040000006
30,99;1,040000006
31;1,040000006
31,01;1,040000006
31,02;1,040000006
31,03;1,040000006
31,04;1,040000006
31,05;1,040000006
31,06;1,040000006
31,07;1,040000006
31,08;1,040000006
31,09;1,040000006
31,1;1,040000006
31,11;1,040000006
31,12;1,040000006
31,13;1,040000006
31,14;1,040000006
31,15;1,040000006
31,16;1,040000006
31,17;1,040000006
31,18;1,040000006
31,19;1,040000006
31,2;1,040000006
31,21;1,040000005
31,22;1,040000005
31,23;1,040000005
31,24;1,040000005
31,25;1,040000005
31,26;1,040000005
31,27;1,040000005
31,28;1,040000005
31,29;1,040000005
31,3;1,040000005
31,31;1,040000005
31,32;1,040000005
31,33;1,040000005
31,34;1,040000005
31,35;1,040000005
31,36;1,040000005
31,37;1,040000005
31,38;1,040000005
31,39;1,040000005
31,4;1,040000005
31,41;1,040000005
31,42;1,040000005
31,43;1,040000005
31,44;1,040000005
31,45;1,040000005
31,46;1,040000005
31,47;1,040000005
31,48;1,040000005
31,49;1,040000005
31,5;1,040000005
31,51;1,040000005
31,52;1,040000005
31,53;1,040000005
31,54;1,040000005
31,55;1,040000005
31,56;1,040000005
31,57;1,040000005
31,58;1,040000005
31,59;1,040000005
31,6;1,040000005
31,61;1,040000005
31,62;1,040000005
31,63;1,040000005
31,64;1,040000005
31,65;1,040000005
31,66;1,040000005
31,67;1,040000005
31,68;1,040000005
31,69;1,040000005
31,7;1,040000004
31,71;1,040000004
31,72;1,040000004
31,73;1,040000004
31,74;1,040000004
31,75;1,040000004
31,76;1,040000004
31,77;1,040000004
31,78;1,040000004
31,79;1,040000004
31,8;1,040000004
31,81;1,040000004
31,82;1,040000004
31,83;1,040000004
31,84;1,040000004
31,85;1,040000004
31,86;1,040000004
31,87;1,040000004
31,88;1,040000004
31,89;1,040000004
31,9;1,040000004
31,91;1,040000004
31,92;1,040000004
31,93;1,040000004
31,94;1,040000004
31,95;1,040000004
31,96;1,040000004
31,97;1,040000004
31,98;1,040000004
31,99;1,040000004
32;1,040000004
32,01;1,040000004
32,02;1,040000004
32,03;1,040000004
32,04;1,040000004
32,05;1,040000004
32,06;1,040000003
32,07;1,040000003
32,08;1,040000003
32,09;1,040000003
32,1;1,040000003
32,11;1,040000003
32,12;1,040000003
32,13;1,040000003
32,14;1,040000003
32,15;1,040000003
32,16;1,040000003
32,17;1,040000003
32,18;1,040000003
32,19;1,040000003
32,2;1,040000003
32,21;1,040000003
32,22;1,040000003
32,23;1,040000003
32,24;1,040000003
32,25;1,040000003
32,26;1,040000003
32,27;1,040000003
32,28;1,040000003
32,29;1,040000003
32,3;1,040000003
32,31;1,040000003
32,32;1,040000003
32,33;1,040000003
32,34;1,040000003
32,35;1,040000003
32,36;1,040000003
32,37;1,040000003
32,38;1,040000003
32,39;1,040000003
32,4;1,040000003
32,41;1,040000002
32,42;1,040000002
32,43;1,040000002
32,44;1,040000002
32,45;1,040000002
32,46;1,040000002
32,47;1,040000002
32,48;1,040000002
32,49;1,040000002
32,5;1,040000002
32,51;1,040000002
32,52;1,040000002
32,53;1,040000002
32,54;1,040000002
32,55;1,040000002
32,56;1,040000002
32,57;1,040000002
32,58;1,040000002
32,59;1,040000002
32,6;1,040000002
32,61;1,040000002
32,62;1,040000002
32,63;1,040000002
32,64;1,040000002
32,65;1,040000002
32,66;1,040000002
32,67;1,040000002
32,68;1,040000002
32,69;1,040000002
32,7;1,040000002
32,71;1,040000002
32,72;1,040000002
32,73;1,040000002
32,74;1,040000002
32,75;1,040000002
32,76;1,040000002
32,77;1,040000002
32,78;1,040000002
32,79;1,040000001
32,8;1,040000001
32,81;1,040000001
32,82;1,040000001
32,83;1,040000001
32,84;1,040000001
32,85;1,040000001
32,86;1,040000001
32,87;1,040000001
32,88;1,040000001
32,89;1,040000001
32,9;1,040000001
32,91;1,040000001
32,92;1,040000001
32,93;1,040000001
32,94;1,040000001
32,95;1,040000001
32,96;1,040000001
32,97;1,040000001
32,98;1,040000001
32,99;1,040000001
33;1,040000001
33,01;1,040000001
33,02;1,040000001
33,03;1,040000001
33,04;1,040000001
33,05;1,040000001
33,06;1,040000001
33,07;1,040000001
33,08;1,040000001
33,09;1,040000001
33,1;1,040000001
33,11;1,040000001
33,12;1,040000001
33,13;1,040000001
33,14;1,040000001
33,15;1,040000001
33,16;1,040000001
33,17;1,040000001
33,18;1,040000001
33,19;1,040000001
33,2;1,040000001
33,21;1,040000001
33,22;1,040000001
33,23;1,040000001
33,24;1,040000001
33,25;1,040000001
33,26;1,04
33,27;1,04
33,28;1,04
33,29;1,04
33,3;1,04
33,31;1,04
33,32;1,04
33,33;1,04
33,34;1,04
33,35;1,04
33,36;1,04
33,37;1,04
33,38;1,04
33,39;1,04
33,4;1,04
33,41;1,04
33,42;1,04
33,43;1,04
33,44;1,04
33,45;1,04
33,46;1,04
33,47;1,04
33,48;1,04
33,49;1,04
33,5;1,04
33,51;1,04
33,52;1,04
33,53;1,04
33,54;1,04
33,55;1,04
33,56;1,04
33,57;1,04
33,58;1,04
33,59;1,04
33,6;1,04
33,61;1,04
33,62;1,04
33,63;1,04
33,64;1,04
33,65;1,04
33,66;1,04
33,67;1,04
33,68;1,04
33,69;1,04
33,7;1,04
33,71;1,04
33,72;1,04
33,73;1,04
33,74;1,04
33,75;1,04
33,76;1,04
33,77;1,04
33,78;1,04
33,79;1,04
33,8;1,04
33,81;1,04
33,82;1,04
33,83;1,04
33,84;1,04
33,85;1,04
33,86;1,04
33,87;1,04
33,88;1,04
33,89;1,04
33,9;1,04
33,91;1,04
33,92;1,04
33,93;1,04
33,94;1,04
33,95;1,04
33,96;1,04
33,97;1,04
33,98;1,04
33,99;1,04
34;1,04
34,01;1,04
34,02;1,04
34,03;1,04
34,04;1,04
34,05;1,04
34,06;1,04
34,07;1,04
34,08;1,039999999
34,09;1,039999999
34,1;1,039999999
34,11;1,039999999
34,12;1,039999999
34,13;1,039999999
34,14;1,039999999
34,15;1,039999999
34,16;1,039999999
34,17;1,039999999
34,18;1,039999999
34,19;1,039999999
34,2;1,039999999
34,21;1,039999999
34,22;1,039999999
34,23;1,039999999
34,24;1,039999999
34,25;1,039999999
34,26;1,039999999
34,27;1,039999999
34,28;1,039999999
34,29;1,039999999
34,3;1,039999999
34,31;1,039999999
34,32;1,039999999
34,33;1,039999999
34,34;1,039999999
34,35;1,039999999
34,36;1,039999999
34,37;1,039999999
34,38;1,039999999
34,39;1,039999999
34,4;1,039999999
34,41;1,039999999
34,42;1,039999999
34,43;1,039999999
34,44;1,039999999
34,45;1,039999999
34,46;1,039999999
34,47;1,039999999
34,48;1,039999999
34,49;1,039999999
34,5;1,039999999
34,51;1,039999999
34,52;1,039999999
34,53;1,039999999
34,54;1,039999999
34,55;1,039999999
34,56;1,039999999
34,57;1,039999999
34,58;1,039999999
34,59;1,039999999
34,6;1,039999999
34,61;1,039999999
34,62;1,039999999
34,63;1,039999999
34,64;1,039999999
34,65;1,039999999
34,66;1,039999999
34,67;1,039999999
34,68;1,039999999
34,69;1,039999999
34,7;1,039999999
34,71;1,039999999
34,72;1,039999999
34,73;1,039999999
34,74;1,039999999
34,75;1,039999999
34,76;1,039999999
34,77;1,039999999
34,78;1,039999999
34,79;1,039999999
34,8;1,039999999
34,81;1,039999999
34,82;1,039999999
34,83;1,039999999
34,84;1,039999999
34,85;1,039999999
34,86;1,039999999
34,87;1,039999999
34,88;1,039999999
34,89;1,039999999
34,9;1,039999999
34,91;1,039999999
34,92;1,039999999
34,93;1,039999999
34,94;1,039999999
34,95;1,039999999
34,96;1,039999999
34,97;1,039999999
34,98;1,039999999
34,99;1,039999999
35;1,039999999
35,01;1,039999999
35,02;1,039999999
35,03;1,039999999
35,04;1,039999999
35,05;1,039999999
35,06;1,039999999
35,07;1,039999999
35,08;1,039999999
35,09;1,039999999
35,1;1,039999999
35,11;1,039999999
35,12;1,039999999
35,13;1,039999999
35,14;1,039999999
35,15;1,039999999
35,16;1,039999999
35,17;1,039999999
35,18;1,039999999
35,19;1,039999999
35,2;1,039999999
35,21;1,039999999
35,22;1,039999999
35,23;1,039999999
35,24;1,039999999
35,25;1,039999999
35,26;1,039999999
35,27;1,039999999
35,28;1,039999999
35,29;1,039999999
35,3;1,039999999
35,31;1,039999999
35,32;1,039999999
35,33;1,039999999
35,34;1,039999999
35,35;1,039999999
35,36;1,039999999
35,37;1,039999999
35,38;1,039999999
35,39;1,039999999
35,4;1,039999999
35,41;1,039999999
35,42;1,039999999
35,43;1,039999999
35,44;1,039999999
35,45;1,039999999
35,46;1,039999999
35,47;1,039999999
35,48;1,039999999
35,49;1,039999999
35,5;1,039999999
35,51;1,039999999
35,52;1,039999999
35,53;1,039999999
35,54;1,039999999
35,55;1,039999999
35,56;1,039999999
35,57;1,039999999
35,58;1,039999999
35,59;1,039999999
35,6;1,039999999
35,61;1,039999999
35,62;1,039999999
35,63;1,039999999
35,64;1,039999999
35,65;1,039999999
35,66;1,039999999
35,67;1,039999999
35,68;1,039999999
35,69;1,039999999
35,7;1,039999999
35,71;1,039999999
35,72;1,039999999
35,73;1,039999999
35,74;1,039999999
35,75;1,039999999
35,76;1,04
35,77;1,04
35,78;1,04
35,79;1,04
35,8;1,04
35,81;1,04
35,82;1,04
35,83;1,04
35,84;1,04
35,85;1,04
35,86;1,04
35,87;1,04
35,88;1,04
35,89;1,04
35,9;1,04
35,91;1,04
35,92;1,04
35,93;1,04
35,94;1,04
35,95;1,04
35,96;1,04
35,97;1,04
35,98;1,04
35,99;1,04
36;1,04
36,01;1,04
36,02;1,04
36,03;1,04
36,04;1,04
36,05;1,04
36,06;1,04
36,07;1,04
36,08;1,04
36,09;1,04
36,1;1,04
36,11;1,04
36,12;1,04
36,13;1,04
36,14;1,04
36,15;1,04
36,16;1,04
36,17;1,04
36,18;1,04
36,19;1,04
36,2;1,04
36,21;1,04
36,22;1,04
36,23;1,04
36,24;1,04
36,25;1,04
36,26;1,04
36,27;1,04
36,28;1,04
36,29;1,04
36,3;1,04
36,31;1,04
36,32;1,04
36,33;1,04
36,34;1,04
36,35;1,04
36,36;1,04
36,37;1,04
36,38;1,04
36,39;1,04
36,4;1,04
36,41;1,04
36,42;1,04
36,43;1,04
36,44;1,04
36,45;1,04
36,46;1,04
36,47;1,04
36,48;1,04
36,49;1,04
36,5;1,04
36,51;1,04
36,52;1,04
36,53;1,04
36,54;1,04
36,55;1,04
36,56;1,04
36,57;1,04
36,58;1,04
36,59;1,04
36,6;1,04
36,61;1,04
36,62;1,04
36,63;1,04
36,64;1,04
36,65;1,04
36,66;1,04
36,67;1,04
36,68;1,04
36,69;1,04
36,7;1,04
36,71;1,04
36,72;1,04
36,73;1,04
36,74;1,04
36,75;1,04
36,76;1,04
36,77;1,04
36,78;1,04
36,79;1,04
36,8;1,04
36,81;1,04
36,82;1,04
36,83;1,04
36,84;1,04
36,85;1,04
36,86;1,04
36,87;1,04
36,88;1,04
36,89;1,04
36,9;1,04
36,91;1,04
36,92;1,04
36,93;1,04
36,94;1,04
36,95;1,04
36,96;1,04
36,97;1,04
36,98;1,04
36,99;1,04
37;1,04
37,01;1,04
37,02;1,04
37,03;1,04
37,04;1,04
37,05;1,04
37,06;1,04
37,07;1,04
37,08;1,04
37,09;1,04
37,1;1,04
37,11;1,04
37,12;1,04
37,13;1,04
37,14;1,04
37,15;1,04
37,16;1,04
37,17;1,04
37,18;1,04
37,19;1,04
37,2;1,04
37,21;1,04
37,22;1,04
37,23;1,04
37,24;1,04
37,25;1,04
37,26;1,04
37,27;1,04
37,28;1,04
37,29;1,04
37,3;1,04
37,31;1,04
37,32;1,04
37,33;1,04
37,34;1,04
37,35;1,04
37,36;1,04
37,37;1,04
37,38;1,04
37,39;1,04
37,4;1,04
37,41;1,04
37,42;1,04
37,43;1,04
37,44;1,04
37,45;1,04
37,46;1,04
37,47;1,04
37,48;1,04
37,49;1,04
37,5;1,04
37,51;1,04
37,52;1,04
37,53;1,04
37,54;1,04
37,55;1,04
37,56;1,04
37,57;1,04
37,58;1,04
37,59;1,04
37,6;1,04
37,61;1,04
37,62;1,04
37,63;1,04
37,64;1,04
37,65;1,04
37,66;1,04
37,67;1,04
37,68;1,04
37,69;1,04
37,7;1,04
37,71;1,04
37,72;1,04
37,73;1,04
37,74;1,04
37,75;1,04
37,76;1,04
37,77;1,04
37,78;1,04
37,79;1,04
37,8;1,04
37,81;1,04
37,82;1,04
37,83;1,04
37,84;1,04
37,85;1,04
37,86;1,04
37,87;1,04
37,88;1,04
37,89;1,04
37,9;1,04
37,91;1,04
37,92;1,04
37,93;1,04
37,94;1,04
37,95;1,04
37,96;1,04
37,97;1,04
37,98;1,04
37,99;1,04
38;1,04
38,01;1,04
38,02;1,04
38,03;1,04
38,04;1,04
38,05;1,04
38,06;1,04
38,07;1,04
38,08;1,04
38,09;1,04
38,1;1,04
38,11;1,04
38,12;1,04
38,13;1,04
38,14;1,04
38,15;1,04
38,16;1,04
38,17;1,04
38,18;1,04
38,19;1,04
38,2;1,04
38,21;1,04
38,22;1,04
38,23;1,04
38,24;1,04
38,25;1,04
38,26;1,04
38,27;1,04
38,28;1,04
38,29;1,04
38,3;1,04
38,31;1,04
38,32;1,04
38,33;1,04
38,34;1,04
38,35;1,04
38,36;1,04
38,37;1,04
38,38;1,04
38,39;1,04
38,4;1,04
38,41;1,04
38,42;1,04
38,43;1,04
38,44;1,04
38,45;1,04
38,46;1,04
38,47;1,04
38,48;1,04
38,49;1,04
38,5;1,04
38,51;1,04
38,52;1,04
38,53;1,04
38,54;1,04
38,55;1,04
38,56;1,04
38,57;1,04
38,58;1,04
38,59;1,04
38,6;1,04
38,61;1,04
38,62;1,04
38,63;1,04
38,64;1,04
38,65;1,04
38,66;1,04
38,67;1,04
38,68;1,04
38,69;1,04
38,7;1,04
38,71;1,04
38,72;1,04
38,73;1,04
38,74;1,04
38,75;1,04
38,76;1,04
38,77;1,04
38,78;1,04
38,79;1,04
38,8;1,04
38,81;1,04
38,82;1,04
38,83;1,04
38,84;1,04
38,85;1,04
38,86;1,04
38,87;1,04
38,88;1,04
38,89;1,04
38,9;1,04
38,91;1,04
38,92;1,04
38,93;1,04
38,94;1,04
38,95;1,04
38,96;1,04
38,97;1,04
38,98;1,04
38,99;1,04
39;1,04
39,01;1,04
39,02;1,04
39,03;1,04
39,04;1,04
39,05;1,04
39,06;1,04
39,07;1,04
39,08;1,04
39,09;1,04
39,1;1,04
39,11;1,04
39,12;1,04
39,13;1,04
39,14;1,04
39,15;1,04
39,16;1,04
39,17;1,04
39,18;1,04
39,19;1,04
39,2;1,04
39,21;1,04
39,22;1,04
39,23;1,04
39,24;1,04
39,25;1,04
39,26;1,04
39,27;1,04
39,28;1,04
39,29;1,04
39,3;1,04
39,31;1,04
39,32;1,04
39,33;1,04
39,34;1,04
39,35;1,04
39,36;1,04
39,37;1,04
39,38;1,04
39,39;1,04
39,4;1,04
39,41;1,04
39,42;1,04
39,43;1,04
39,44;1,04
39,45;1,04
39,46;1,04
39,47;1,04
39,48;1,04
39,49;1,04
39,5;1,04
39,51;1,04
39,52;1,04
39,53;1,04
39,54;1,04
39,55;1,04
39,56;1,04
39,57;1,04
39,58;1,04
39,59;1,04
39,6;1,04
39,61;1,04
39,62;1,04
39,63;1,04
39,64;1,04
39,65;1,04
39,66;1,04
39,67;1,04
39,68;1,04
39,69;1,04
39,7;1,04
39,71;1,04
39,72;1,04
39,73;1,04
39,74;1,04
39,75;1,04
39,76;1,04
39,77;1,04
39,78;1,04
39,79;1,04
39,8;1,04
39,81;1,04
39,82;1,04
39,83;1,04
39,84;1,04
39,85;1,04
39,86;1,04
39,87;1,04
39,88;1,04
39,89;1,04
39,9;1,04
39,91;1,04
39,92;1,04
39,93;1,04
39,94;1,04
39,95;1,04
39,96;1,04
39,97;1,04
39,98;1,04
39,99;1,04
40;1,04
40,01;1,04
40,02;1,04
40,03;1,04
40,04;1,04
40,05;1,04
40,06;1,04
40,07;1,04
40,08;1,04
40,09;1,04
40,1;1,04
40,11;1,04
40,12;1,04
40,13;1,04
40,14;1,04
40,15;1,04
40,16;1,04
40,17;1,04
40,18;1,04
40,19;1,04
40,2;1,04
40,21;1,04
40,22;1,04
40,23;1,04
40,24;1,04
40,25;1,04
40,26;1,04
40,27;1,04
40,28;1,04
40,29;1,04
40,3;1,04
40,31;1,04
40,32;1,04
40,33;1,04
40,34;1,04
40,35;1,04
40,36;1,04
40,37;1,04
40,38;1,04
40,39;1,04
40,4;1,04
40,41;1,04
40,42;1,04
40,43;1,04
40,44;1,04
40,45;1,04
40,46;1,04
40,47;1,04
40,48;1,04
40,49;1,04
40,5;1,04
40,51;1,04
40,52;1,04
40,53;1,04
40,54;1,04
40,55;1,04
40,56;1,04
40,57;1,04
40,58;1,04
40,59;1,04
40,6;1,04
40,61;1,04
40,62;1,04
40,63;1,04
40,64;1,04
40,65;1,04
40,66;1,04
40,67;1,04
40,68;1,04
40,69;1,04
40,7;1,04
40,71;1,04
40,72;1,04
40,73;1,04
40,74;1,04
40,75;1,04
40,76;1,04
40,77;1,04
40,78;1,04
40,79;1,04
40,8;1,04
40,81;1,04
40,82;1,04
40,83;1,04
40,84;1,04
40,85;1,04
40,86;1,04
40,87;1,04
40,88;1,04
40,89;1,04
40,9;1,04
40,91;1,04
40,92;1,04
40,93;1,04
40,94;1,04
40,95;1,04
40,96;1,04
40,97;1,04
40,98;1,04
40,99;1,04
41;1,04
41,01;1,04
41,02;1,04
41,03;1,04
41,04;1,04
41,05;1,04
41,06;1,04
41,07;1,04
41,08;1,04
41,09;1,04
41,1;1,04
41,11;1,04
41,12;1,04
41,13;1,04
41,14;1,04
41,15;1,04
41,16;1,04
41,17;1,04
41,18;1,04
41,19;1,04
41,2;1,04
41,21;1,04
41,22;1,04
41,23;1,04
41,24;1,04
41,25;1,04
41,26;1,04
41,27;1,04
41,28;1,04
41,29;1,04
41,3;1,04
41,31;1,04
41,32;1,04
41,33;1,04
41,34;1,04
41,35;1,04
41,36;1,04
41,37;1,04
41,38;1,04
41,39;1,04
41,4;1,04
41,41;1,04
41,42;1,04
41,43;1,04
41,44;1,04
41,45;1,04
41,46;1,04
41,47;1,04
41,48;1,04
41,49;1,04
41,5;1,04
41,51;1,04
41,52;1,04
41,53;1,04
41,54;1,04
41,55;1,04
41,56;1,04
41,57;1,04
41,58;1,04
41,59;1,04
41,6;1,04
41,61;1,04
41,62;1,04
41,63;1,04
41,64;1,04
41,65;1,04
41,66;1,04
41,67;1,04
41,68;1,04
41,69;1,04
41,7;1,04
41,71;1,04
41,72;1,04
41,73;1,04
41,74;1,04
41,75;1,04
41,76;1,04
41,77;1,04
41,78;1,04
41,79;1,04
41,8;1,04
41,81;1,04
41,82;1,04
41,83;1,04
41,84;1,04
41,85;1,04
41,86;1,04
41,87;1,04
41,88;1,04
41,89;1,04
41,9;1,04
41,91;1,04
41,92;1,04
41,93;1,04
41,94;1,04
41,95;1,04
41,96;1,04
41,97;1,04
41,98;1,04
41,99;1,04
42;1,04
42,01;1,04
42,02;1,04
42,03;1,04
42,04;1,04
42,05;1,04
42,06;1,04
42,07;1,04
42,08;1,04
42,09;1,04
42,1;1,04
42,11;1,04
42,12;1,04
42,13;1,04
42,14;1,04
42,15;1,04
42,16;1,04
42,17;1,04
42,18;1,04
42,19;1,04
42,2;1,04
42,21;1,04
42,22;1,04
42,23;1,04
42,24;1,04
42,25;1,04
42,26;1,04
42,27;1,04
42,28;1,04
42,29;1,04
42,3;1,04
42,31;1,04
42,32;1,04
42,33;1,04
42,34;1,04
42,35;1,04
42,36;1,04
42,37;1,04
42,38;1,04
42,39;1,04
42,4;1,04
42,41;1,04
42,42;1,04
42,43;1,04
42,44;1,04
42,45;1,04
42,46;1,04
42,47;1,04
42,48;1,04
42,49;1,04
42,5;1,04
42,51;1,04
42,52;1,04
42,53;1,04
42,54;1,04
42,55;1,04
42,56;1,04
42,57;1,04
42,58;1,04
42,59;1,04
42,6;1,04
42,61;1,04
42,62;1,04
42,63;1,04
42,64;1,04
42,65;1,04
42,66;1,04
42,67;1,04
42,68;1,04
42,69;1,04
42,7;1,04
42,71;1,04
42,72;1,04
42,73;1,04
42,74;1,04
42,75;1,04
42,76;1,04
42,77;1,04
42,78;1,04
42,79;1,04
42,8;1,04
42,81;1,04
42,82;1,04
42,83;1,04
42,84;1,04
42,85;1,04
42,86;1,04
42,87;1,04
42,88;1,04
42,89;1,04
42,9;1,04
42,91;1,04
42,92;1,04
42,93;1,04
42,94;1,04
42,95;1,04
42,96;1,04
42,97;1,04
42,98;1,04
42,99;1,04
43;1,04
43,01;1,04
43,02;1,04
43,03;1,04
43,04;1,04
43,05;1,04
43,06;1,04
43,07;1,04
43,08;1,04
43,09;1,04
43,1;1,04
43,11;1,04
43,12;1,04
43,13;1,04
43,14;1,04
43,15;1,04
43,16;1,04
43,17;1,04
43,18;1,04
43,19;1,04
43,2;1,04
43,21;1,04
43,22;1,04
43,23;1,04
43,24;1,04
43,25;1,04
43,26;1,04
43,27;1,04
43,28;1,04
43,29;1,04
43,3;1,04
43,31;1,04
43,32;1,04
43,33;1,04
43,34;1,04
43,35;1,04
43,36;1,04
43,37;1,04
43,38;1,04
43,39;1,04
43,4;1,04
43,41;1,04
43,42;1,04
43,43;1,04
43,44;1,04
43,45;1,04
43,46;1,04
43,47;1,04
43,48;1,04
43,49;1,04
43,5;1,04
43,51;1,04
43,52;1,04
43,53;1,04
43,54;1,04
43,55;1,04
43,56;1,04
43,57;1,04
43,58;1,04
43,59;1,04
43,6;1,04
43,61;1,04
43,62;1,04
43,63;1,04
43,64;1,04
43,65;1,04
43,66;1,04
43,67;1,04
43,68;1,04
43,69;1,04
43,7;1,04
43,71;1,04
43,72;1,04
43,73;1,04
43,74;1,04
43,75;1,04
43,76;1,04
43,77;1,04
43,78;1,04
43,79;1,04
43,8;1,04
43,81;1,04
43,82;1,04
43,83;1,04
43,84;1,04
43,85;1,04
43,86;1,04
43,87;1,04
43,88;1,04
43,89;1,04
43,9;1,04
43,91;1,04
43,92;1,04
43,93;1,04
43,94;1,04
43,95;1,04
43,96;1,04
43,97;1,04
43,98;1,04
43,99;1,04
44;1,04
44,01;1,04
44,02;1,04
44,03;1,04
44,04;1,04
